0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
16-01-0077-43,16-002,ALTA VERAPAZ,COBAN,EORM,ALDEA CHICOJ RAXQUIX,,MOISES ADRIAN LOPEZ PEREZ,SERGIO ARMANDO MAAZ BOL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0078-43,16-034,ALTA VERAPAZ,COBAN,EORM,ALDEA TONTZUL UCULA,49118819,FELIPE CHO TUT,GLORIA CHUB,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0079-43,16-047,ALTA VERAPAZ,COBAN,EORM,ALDEA CHOVAL,42118885,ERNESTO CAAL CHOC,EDGARDO EFRAIN PEREIRA RODRIGUEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0081-43,16-003,ALTA VERAPAZ,COBAN,EORM,ALDEA CONCEPCION AQUIL,53667821,JOSE ARTURO CHOC CHEN,EVELYN AMELIA MORALES GARCIA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0082-43,16-001,ALTA VERAPAZ,COBAN,EORM,ALDEA PETET,52691118,EFRAIN CAAL CUC,RODERICO MAXENA SIERRA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0083-43,16-035,ALTA VERAPAZ,COBAN,EORM,ALDEA CACAHUILA,,MARBIN ARIEL CHOC CAAL,ARTURO QUIB CAAL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0084-43,16-003,ALTA VERAPAZ,COBAN,EORM,ALDEA OSTUA,35803530,JOSE ARTURO CHOC CHEN,WAGNER KRESTER POP GUTIERREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0085-43,16-002,ALTA VERAPAZ,COBAN,EORM,ALDEA SATEX,50541785,MOISES ADRIAN LOPEZ PEREZ,MICAELA AMÉRICA SAPÓN TAHUAL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0086-43,16-002,ALTA VERAPAZ,COBAN,EORM 'DR. TOMAS LEAL SANCHEZ',ALDEA TONTEM,55414517,MOISES ADRIAN LOPEZ PEREZ,EDIN BALDOMERO CHEN CABNAL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0088-43,16-001,ALTA VERAPAZ,COBAN,EORM,COOPERATIVA CHICOJ,50475284,EFRAIN CAAL CUC,MARIO AGUILAR XOL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0089-43,16-001,ALTA VERAPAZ,COBAN,EORM,ALDEA CHICHAIC,59489259,EFRAIN CAAL CUC,AIDA IVONNE SIERRA QUIROA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0090-43,16-002,ALTA VERAPAZ,COBAN,EORM,ALDEA CHITZUJAY,45155857,MOISES ADRIAN LOPEZ PEREZ,INGRID LEOCADIA CAAL GARCIA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0091-43,16-034,ALTA VERAPAZ,COBAN,EORM,ALDEA SAN PEDRO CANAHU,30281629,FELIPE CHO TUT,SAMUEL ARRIAGA DIEGO CRISTOBAL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0092-43,16-047,ALTA VERAPAZ,COBAN,EORM,ALDEA UCULA,30751787,ERNESTO CAAL CHOC,ANTONIO ALFREDO AGUILAR HERNÁNDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0093-43,16-047,ALTA VERAPAZ,COBAN,EORM,FINCA BILTITUN,52007750,ERNESTO CAAL CHOC,MYNOR GUSTAVO IPIÑA ESPAÑA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0096-43,16-047,ALTA VERAPAZ,COBAN,EORM,ALDEA CHILATZ,,ERNESTO CAAL CHOC,ROLANDO CHUN YAT,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0097-43,16-003,ALTA VERAPAZ,COBAN,EORM,ALDEA BALBATZUL,59414129,JOSE ARTURO CHOC CHEN,ROGELIA FLORENTINA LEAL LACAN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0098-43,16-034,ALTA VERAPAZ,COBAN,EORM,ALDEA SECOCPUR,47925921,FELIPE CHO TUT,JORGE FRANCISCO CUZ CUCUL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0099-43,16-047,ALTA VERAPAZ,COBAN,EORM,ALDEA EL ROSARIO KM. 227 RUTA A CHISEC,40802545,ERNESTO CAAL CHOC,MARCO TULIO CHOC CAAL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0100-43,16-003,ALTA VERAPAZ,COBAN,EORM,ALDEA SONTE,45682217,JOSE ARTURO CHOC CHEN,ZOILA AMANDA PRADO PAZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0101-43,16-047,ALTA VERAPAZ,COBAN,EORM,ALDEA SAN ISIDRO CHOVAL,32685979,ERNESTO CAAL CHOC,EDGAR CHÉN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0102-43,16-003,ALTA VERAPAZ,COBAN,EORM,ALDEA CHITOCAN I,,JOSE ARTURO CHOC CHEN,BERTHA ALICIA CAAL TENÍ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0103-43,16-003,ALTA VERAPAZ,COBAN,EORM,ALDEA SAXOC,57505824,JOSE ARTURO CHOC CHEN,JULIO CÉSAR CÚ QUIB,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0104-43,16-047,ALTA VERAPAZ,COBAN,EORM,ALDEA CHINACOCOM,,ERNESTO CAAL CHOC,GLADIS MICAELA XOY CUC,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0106-43,16-002,ALTA VERAPAZ,COBAN,EORM,ALDEA SAMAC,,MOISES ADRIAN LOPEZ PEREZ,JESSICA AZUCENA LEAL CATUN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0107-43,16-001,ALTA VERAPAZ,COBAN,"EORM ""PROFESORA ROSAURA BELLAMAR IBAÑEZ WINTER DE SIERRA""","1A. AVENIDA A 11-40 ZONA 12, FINCA SACHAMACH",31412495,EFRAIN CAAL CUC,CARLOS CAAL CUCUL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0108-43,16-001,ALTA VERAPAZ,COBAN,EORM 'SARBELIO MORAN CHINCHILLA',LOTIFICACION CHIVENCORRAL,57309865,EFRAIN CAAL CUC,ROMEO ANÍBAL QUIROA CUZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0109-43,16-003,ALTA VERAPAZ,COBAN,EORM,FINCA SACHICHA,,JOSE ARTURO CHOC CHEN,HUGO FERNANDO GARCÍA LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0110-43,16-001,ALTA VERAPAZ,COBAN,EOUM,BARRIO LA LIBERTAD ZONA 11,79514322,EFRAIN CAAL CUC,ASTRID LINELLY ALVARADO HERNÁNDEZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0111-43,16-001,ALTA VERAPAZ,COBAN,EORM,ALDEA SIGUANHA,51510388,EFRAIN CAAL CUC,ABELINO CUC POP,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0112-43,16-001,ALTA VERAPAZ,COBAN,EORM,ALDEA GUALOM,40227858,EFRAIN CAAL CUC,BRENDA ELIZABETH GARCÍA LEAL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0113-43,16-002,ALTA VERAPAZ,COBAN,EORM,ALDEA SARRAX-OCH,45270723,MOISES ADRIAN LOPEZ PEREZ,GUILLERMINA ARÉVALO CHEN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0114-43,16-002,ALTA VERAPAZ,COBAN,EORM,ALDEA CHIRREPEC,,MOISES ADRIAN LOPEZ PEREZ,JOSÉ TUN CAO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0115-43,16-002,ALTA VERAPAZ,COBAN,EORM 'JOSE FEDERICO PINEDA',ALDEA CHICUXAB,46289573,MOISES ADRIAN LOPEZ PEREZ,JAIME OSWALDO TUT ICÓ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0116-43,16-001,ALTA VERAPAZ,COBAN,EORM 'AIDA MARTINEZ',ALDEA SAN JOSE LA COLONIA,40295070,EFRAIN CAAL CUC,ARELY EUNISE MACZ CAAL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0118-43,16-003,ALTA VERAPAZ,COBAN,EORM,ALDEA CAMCAL,52073592,JOSE ARTURO CHOC CHEN,MARTA ALICIA JUÁREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0119-43,16-003,ALTA VERAPAZ,COBAN,EORM,ALDEA CERRO LINDO SACHICHA,53369201,JOSE ARTURO CHOC CHEN,MARLON GEOVANNI BUENAFÉ ORELLANA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0121-43,16-047,ALTA VERAPAZ,COBAN,EORM,ALDEA CHINA ICHAB,30768602,ERNESTO CAAL CHOC,VIRGINIA LETICIA COC TUT,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0122-43,16-047,ALTA VERAPAZ,COBAN,EORM,ALDEA CERRITOS SAMOX CHIRRAXCAJ,,ERNESTO CAAL CHOC,GENGLY SURELY ALVARADO GARCIA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0123-43,16-002,ALTA VERAPAZ,COBAN,EORM,ALDEA SACANAIX,40461174,MOISES ADRIAN LOPEZ PEREZ,GLENDA MARITZA CAAL ICAL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0125-43,16-031,ALTA VERAPAZ,COBAN,COLEGIO PARTICULAR MIXTO VERAPAZ,KM 209.5 ENTRADA A LA CIUDAD,77367402,PATRICIO NAJARRO ASENCIO,JORGE EDY GUTIERREZ PONCE,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0126-43,16-031,ALTA VERAPAZ,COBAN,COLEGIO LA INMACULADA,7A. AVENIDA 11-109 ZONA 6,49532425,PATRICIO NAJARRO ASENCIO,VIRGINIA SOLANO SERRANO,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0127-43,16-001,ALTA VERAPAZ,COBAN,EOUN NO.2 JOSEFA JACINTO,13 AVENIDA 2-12 ZONA 2,77930829,EFRAIN CAAL CUC,LILIAN ROXANA AMPÉREZ,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0128-43,16-031,ALTA VERAPAZ,COBAN,COLEGIO MIXTO EVANGELICO NAZARENO,6A. CALLE 8-10 ZONA 10,79511866,PATRICIO NAJARRO ASENCIO,ANA MARIA YAT COY,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0131-43,16-004,ALTA VERAPAZ,COBAN,EORM,ALDEA RIO TZETOC,,AQUILES GIOVANI BAC GUEVARA,JOSÉ ALEJANDRO YALIBAT FLORES,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0132-43,16-002,ALTA VERAPAZ,COBAN,EORM,ALDEA LAS CRUCES,45856839,MOISES ADRIAN LOPEZ PEREZ,GLADYZ ODETTE GUZMAN DIAZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0219-43,16-004,ALTA VERAPAZ,COBAN,EORM,ALDEA EL TRIUNFO NUEVE CERROS,53452539,AQUILES GIOVANI BAC GUEVARA,DANIELA FERNANDA COY LÓPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0220-43,16-034,ALTA VERAPAZ,COBAN,EORM,CASERIO SAMANZANA,56294218,FELIPE CHO TUT,ROLANDO BOL POP,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0221-43,16-003,ALTA VERAPAZ,COBAN,EORM,ALDEA LAS PROMESAS,,JOSE ARTURO CHOC CHEN,ELIZARDO RODRIGO CAAL CAQUINAM,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0222-43,16-003,ALTA VERAPAZ,COBAN,EORM,COMUNIDAD CHAJMACAN,30708341,JOSE ARTURO CHOC CHEN,LUDWIN FRANCISCO ITZEP BARRIENTOS,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0223-43,16-034,ALTA VERAPAZ,COBAN,EORM COMUNIDAD LAS LAGUNAS DEL FAISÁN,COMUNIDAD LAS LAGUNAS EL FAISAN,58831313,FELIPE CHO TUT,SARA ESTHER TOC QUEJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0224-43,16-035,ALTA VERAPAZ,COBAN,EORM CASERIO SESAJAB II,CASERIO SESAJAB II,44908582,MARBIN ARIEL CHOC CAAL,JOSÉ DOMINGO XOL BA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0225-43,16-003,ALTA VERAPAZ,COBAN,EORM,COMUNIDAD SACTATE,49536843,JOSE ARTURO CHOC CHEN,DOMINGO ASIG CAÁL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0226-43,16-004,ALTA VERAPAZ,COBAN,EORM ALDEA RIO TZETOC,ALDEA RIO TZETOC,,AQUILES GIOVANI BAC GUEVARA,JUAN ELÍAS CAAL IXIM,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0227-43,16-002,ALTA VERAPAZ,COBAN,EORM COMUNIDAD MESTELA,ALDEA MESTELA,57234300,MOISES ADRIAN LOPEZ PEREZ,DELMY VIRGINIA CUC TORRES,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0228-43,16-003,ALTA VERAPAZ,COBAN,EORM,CASERIO RIO MOJARRAS CAMPAMAC,32807836,JOSE ARTURO CHOC CHEN,PRISCILLA MARISOL GUZMAN CUCUL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0229-43,16-034,ALTA VERAPAZ,COBAN,EORM CASERIO PATATE ICBOLAY,CASERIO PATATE ICBOLAY,45813222,FELIPE CHO TUT,ALVARO MACARIO COC SAGUÍ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0230-43,16-035,ALTA VERAPAZ,COBAN,EORM COMUNIDAD SAPOX I,COMUNIDAD SAPOX I,45761857,MARBIN ARIEL CHOC CAAL,GERMAN ALFREDO CHUB YAXCAL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0231-43,16-001,ALTA VERAPAZ,COBAN,EORM COMUNIDAD PETET CHIXIC,ALDEA PETET CHIXIC,79512482,EFRAIN CAAL CUC,OSCAR ROMEO TZÍ CHUB,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0232-43,16-003,ALTA VERAPAZ,COBAN,EORM ALDEA NUEVO AQUIL,ALDEA NUEVO AQUIL,55217614,JOSE ARTURO CHOC CHEN,AFNER OSBELY LEAL GARCÍA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0233-43,16-037,ALTA VERAPAZ,COBAN,EORM,COMUNIDAD SAN LORENZO II,33998506,CESAR RIGOBERTO CUC CAAL,SANDRA NOEMI QUIB SACRAB,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0234-43,16-035,ALTA VERAPAZ,COBAN,EORM COMUNIDAD SAPALAU SAMUTZI,COMUNIDAD SAPALAU SAMUTZI,79512482,MARBIN ARIEL CHOC CAAL,RAUL YAT ICAL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0235-43,16-035,ALTA VERAPAZ,COBAN,EORM COMUNIDAD SATAÑO,COMUNIDAD SATAÑO I,31685824,MARBIN ARIEL CHOC CAAL,ANA CRISTINA XÓ SAQUIJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0236-43,16-034,ALTA VERAPAZ,COBAN,EORM CASERIO SATAÑO II,CASERIO SATAÑO II,40995110,FELIPE CHO TUT,ASANDRINO CUCUL CAAL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0237-43,16-002,ALTA VERAPAZ,COBAN,EORM COMUNIDAD CHIBULBUT,COMUNIDAD CHIBULBUT,46935121,MOISES ADRIAN LOPEZ PEREZ,NIDIA MAGALY CAO CAB,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0238-43,16-034,ALTA VERAPAZ,COBAN,EORM,COMUNIDAD DOLORES GUADALUPE,,FELIPE CHO TUT,FREDDY FERNANDO AREVALO MEMBREÑO,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0239-43,16-035,ALTA VERAPAZ,COBAN,EORM,CASERÍO CHINASAYUB,47987492,MARBIN ARIEL CHOC CAAL,HUGO FERNANDO YAT QUIIX,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0240-43,16-034,ALTA VERAPAZ,COBAN,EORM,COMUNIDAD DOLORES,31994361,FELIPE CHO TUT,GERMAN ORLANDO AC GARCIA,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0241-43,16-034,ALTA VERAPAZ,COBAN,EORM COMUNIDAD ROKJA SATZAC,COMUNIDAD ROCJA TZAC,53539262,FELIPE CHO TUT,RENÉ CÚ CAAL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0242-43,16-034,ALTA VERAPAZ,COBAN,EORM,COMUNIDAD RUBEL YUM,,FELIPE CHO TUT,HUMBERTO HOENES CATÚN,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0243-43,16-002,ALTA VERAPAZ,COBAN,EORM COMUNIDAD CHIONON,ALDEA CHIONON,79512482,MOISES ADRIAN LOPEZ PEREZ,NESTOR ADOLFO BOL MACZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
16-01-0244-43,16-003,ALTA VERAPAZ,COBAN,EORM,COMUNIDAD CAMPUR,51865337,JOSE ARTURO CHOC CHEN,IRMA MARGARITA GUERRERO CAAL,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),ALTA VERAPAZ
