0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
02-01-0013-43,02-012,EL PROGRESO,GUASTATOYA,EORM,ALDEA PATACHE,32247840,CARLOTA EUGENIA ALBUREZ AGUILAR,MARVIN YOVANI RAMOS ORELLANA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0014-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA LAS MORALES,58357781,CARLA MARLENY ALDANA RODAS,INGRID MARITZA ORELLANA CRUZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0015-43,02-012,EL PROGRESO,GUASTATOYA,EORM,ALDEA CASAS VIEJAS,79451767,CARLOTA EUGENIA ALBUREZ AGUILAR,DRADITZA NOEMÍ CARÍAS CARRANZA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0016-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA SANTA RITA,49149244,CARLA MARLENY ALDANA RODAS,ESVIN VALENTÍN SÁNCHEZ ISLÁ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0017-43,02-012,EL PROGRESO,GUASTATOYA,EORM,ALDEA EL NARANJO,,CARLOTA EUGENIA ALBUREZ AGUILAR,HUMBERTILO MOSCOSO CHACÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0018-43,02-014,EL PROGRESO,GUASTATOYA,EORM,BARRIO SAN JUAN ALDEA SANTA RITA,,CARLA MARLENY ALDANA RODAS,MAGDALENO RAMOS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0019-43,02-012,EL PROGRESO,GUASTATOYA,EORM,ALDEA PIEDRA PARADA,,CARLOTA EUGENIA ALBUREZ AGUILAR,NORI ISABEL ORELLANA LOPEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0020-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA EL OBRAJE,41136694,CARLA MARLENY ALDANA RODAS,SONIA MORALES VÁSQUEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0021-43,02-014,EL PROGRESO,GUASTATOYA,EORM,ALDEA LA LAGUNETA,,CARLA MARLENY ALDANA RODAS,CARLOS GABRIEL SAAVEDRA ARRIAZA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0022-43,02-012,EL PROGRESO,GUASTATOYA,EORM,ALDEA EL CALLEJON,42449339,CARLOTA EUGENIA ALBUREZ AGUILAR,BIVIANA AGUILAR MOLINA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0023-43,02-014,EL PROGRESO,GUASTATOYA,EORM,CASERIO EL INFIERNILLO,58507770,CARLA MARLENY ALDANA RODAS,INDIRA MARGOTH CASTAÑEDA CALLEJAS,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0033-43,02-012,EL PROGRESO,GUASTATOYA,EORM,"CASERIO LA PAZ, ALDEA PATACHE",,CARLOTA EUGENIA ALBUREZ AGUILAR,CARLOS GABRIEL SAAVEDRA ARRIAZA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0052-43,02-012,EL PROGRESO,GUASTATOYA,COLEGIO DE APLICACIONES INTEGRADAS GUASTATOYA,BARRIO EL PORVENIR,79450840,CARLOTA EUGENIA ALBUREZ AGUILAR,BRENDA AZUCENA VALIENTE ARREAGA,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0064-43,02-014,EL PROGRESO,GUASTATOYA,COLEGIO MIXTO INTEGRAL EL PROGRESO,"COLONIA HICHOS, BARRIO EL PORVENIR",47406758,CARLA MARLENY ALDANA RODAS,DELFINA MARISOL PAZOS RAMOS,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0244-43,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE CIENCIAS COMERCIALES EL PROGRESO,BARRIO EL PORVENIR GUASTATOYA,79451991,CARLA MARLENY ALDANA RODAS,ZOILA MARGARITA MONZÓN MORALES,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0434-43,02-014,EL PROGRESO,GUASTATOYA,COLEGIO CATOLICO PARTICULAR MIXTO PADRE GABRIEL PEÑATE RODRIGUEZ,BARRIO EL CALVARIO,79451749,CARLA MARLENY ALDANA RODAS,MARTA JOSEFINA CORADO ARANA,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0639-43,02-012,EL PROGRESO,GUASTATOYA,COLEGIO EVANGELICO TORRE FUERTE,BARRIO EL PORVENIR LOTIFICACION HICHOS,79451993,CARLOTA EUGENIA ALBUREZ AGUILAR,KARLA JOHANNA ENRÍQUEZ CARÍAS,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0641-43,02-014,EL PROGRESO,GUASTATOYA,EOUM,COLONIA NUEVA VIDA,79451352,CARLA MARLENY ALDANA RODAS,IRMA YOLANDA VALIENTE MORALES,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0702-43,02-014,EL PROGRESO,GUASTATOYA,EORM,COLONIA LINDA VISTA,58250827,CARLA MARLENY ALDANA RODAS,SANDRA PAOLA MORALES GARCÍA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0703-43,02-012,EL PROGRESO,GUASTATOYA,EORM,CASERIO LA CAMPANA,,CARLOTA EUGENIA ALBUREZ AGUILAR,MIGUEL ANGEL HERNÁNDEZ VALDEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0735-43,02-014,EL PROGRESO,GUASTATOYA,COLEGIO EDUCARE,BARRIO EL PORVENIR,79450768,CARLA MARLENY ALDANA RODAS,FLORIDALMA ALVAREZ AMAYA,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0001-43,02-002,EL PROGRESO,MORAZAN,EORM CASERÍO EL PLATANITO,CASERIO EL PLATANITO,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,LESLIE YOHANA ALVARADO GARCIA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0002-43,02-002,EL PROGRESO,MORAZAN,EORM CASERÍO LOS ACHIOTES,CASERIO LOS ACHIOTES,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,JOSÉ ALBERTO GARCÍA BLANCO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0010-43,02-002,EL PROGRESO,MORAZAN,EORM,"CASERIO LA CIENEGA, ALDEA EL RODEO",,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,DÁMARIS RAQUEL HERRERA RUÍZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0015-43,02-002,EL PROGRESO,MORAZAN,ESCUELA MUNICIPAL RURAL MIXTA,CASERIO EL CIPRESAL,56560909,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,JERÓNIMA MEJIA MEJIA,PRIMARIA,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0030-43,02-002,EL PROGRESO,MORAZAN,EOUM JOSE LEON CASTILLO,BARRIO EL REDUCTO,45861109,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,MILVIA YANETH ARRIAZA,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0031-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA TIERRA BLANCA,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,WVUBER YASEL DUBÓN ARRIAZA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0032-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA SAN JUAN,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,ROSA ANGELICA ORTEGA ORTEGA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0033-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA EL PACAYAL,57388927,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,ERIKA PATRICIA ESCOBAR SOTOJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0034-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA SAN CLEMENTE,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,EDER ALBERTO IZAGUIRRE ARRIAZA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0035-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA EL JUTILLO,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,YOLANDA REFUGIO MORALES RAMÍREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0036-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA PLAN CARRIZO GRANDE,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,ESPERANZA GUISELA ARANA JERÓNIMO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0037-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA EL GUAPINOL,30292235,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,MAYRA ALEJANDRA MANSILLA MORALES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0038-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA EL CHICAL,54724540,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,ABNER MISAEL ORDOÑEZ ARRIAZA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0039-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA EL PLAN,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,ESWIN JOEL TISTA YOXOM,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0040-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA SAN MIGUEL BUENA VISTA,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,DIANA JEANNETH ALFONSO GONZALEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0041-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA LA LAGUNA,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,ROSA LINDA GARCÍA ORELLANA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0042-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA CACAO VIEJO,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,SILVIA ARIANNA GARCIA ORELLANA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0044-43,02-002,EL PROGRESO,MORAZAN,EORM CLARA GARCIA PILOÑA,ALDEA MARAJUMA,79247978,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,MORELIA ESPERANZA CÓRDOVA GARCÍA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0045-43,02-002,EL PROGRESO,MORAZAN,EORM RODOLFO AYALA FRANCO,ALDEA LOS TABLONES,30032941,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,YESIKA LISBET ESCOBAR SOTOJ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0046-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA EL MORAL,49124064,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,MARVIN ARNULFO PRADO CONDE,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0047-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA LOS ARISTONDOS,30105330,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,AURA AMELIA ARRIAZA ARAGÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0048-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA LAS CRUCITAS,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,MILDRED ONEIDA PÉREZ JÁ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0050-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA PIEDRAS GRANDES,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,FERNANDO RAUL PINEDA MORALES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0051-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA SUNZAPOTE,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,ARMENIA VÁSQUEZ DUBÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0052-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA EL PORTEZUELO,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,HENRY GONZALO ORDOÑEZ BETHANCOURT,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0053-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA VIJAGUAL,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,ROSA NELY PEREZ ORTÍZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0054-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA AGUA BLANCA,44822240,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,ZOILA MARIBEL ARAGÓN FRANCO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0224-43,02-002,EL PROGRESO,MORAZAN,EORM,CASERIO SACABASTOS,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,DARVIN GERARDO BARRERA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0240-43,02-002,EL PROGRESO,MORAZAN,EORM,"CASERIO LAS GUACAMAYAS, ALDEA SAN JUAN",,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,JOHN CHARLES GALLARDO GARCÍA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0241-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA SAN DIEGO,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,LESBIA MARISOL PANTALEÓN ARAGÓN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0259-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA PLAN DE LAS FLORES,45048754,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,BLANCA GEANETH GARCÍA CÓRDOVA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0271-43,02-002,EL PROGRESO,MORAZAN,EORM,CASERIO CERRO GORDO,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,GLORIA ELIZABETH FIGUEROA ARISTONDO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0402-43,02-002,EL PROGRESO,MORAZAN,EORM,ALDEA LOS ACHOTES,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,YANIRA MORALES PELAYES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0403-43,02-002,EL PROGRESO,MORAZAN,EORM,CASERIO EL MIRADOR,46055501,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,ISMAEL BETHANCOURT DE LA ROSA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0404-43,02-002,EL PROGRESO,MORAZAN,EORM,SANTA GERTRUDIS,41110008,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,JOSÉ ALBERTO GARCÍA BLANCO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0596-43,02-002,EL PROGRESO,MORAZAN,EORM,CASERIO PLAN DEL BARRO,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,ROSAURA GARCÍA ORTEGA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0611-43,02-002,EL PROGRESO,MORAZAN,EORM,CASERIO LOS REGADILLOS ALDEA MARAJUMA,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,ALMA LISETH BELTETÓN ARRIOLA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0643-43,02-002,EL PROGRESO,MORAZAN,EORM,CASERIO GALLEGOS,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,MILVIAN ARACELY ARRIAZA ORDOÑEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0644-43,02-002,EL PROGRESO,MORAZAN,EORM,CASERIO CRUZ DEL PINO,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,HILDA LORENA GARCIA BARRERA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0775-43,02-002,EL PROGRESO,MORAZAN,EORM,CASERIO LOS PLATANILLOS ALDEA EL PACAYAL,50699570,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,OSCAR ABISAI ROJAS ARRIAZA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-03-0009-43,02-015,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,EORM,BARRIO EL TAMARINDO,,EDNA LILY ALDANA GODOY,LESVIA AMPARO BERNARDINO VÁSQUEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-03-0012-43,02-013,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,EORM,CASERIO EL LIMON ALDEA PUERTA DE GOLPE,58221675,JOHANA MAYBELLÍ DÍAZ MARTTÍNEZ,DEYSY VERÓNICA GRANADOS CRUZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-03-0013-43,02-013,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,EORM,"CASERÍO HIERBA BUENA, ALDEA TECUIZ",57500626,JOHANA MAYBELLÍ DÍAZ MARTTÍNEZ,AMILTON DE JESÚS MÉNDEZ TOLEDO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-03-0014-43,02-013,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,EORM,CASERIO SANTA MARTA,58977132,JOHANA MAYBELLÍ DÍAZ MARTTÍNEZ,CAROLINA ELIZABETH RAMÍREZ FAJARDO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-03-0015-43,02-003,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,EORM CASERÍO PUENTE COLGANTE,CASERIO PUENTE COLGANTE,50579430,EUNICE GUADALUPE NAJARRO JUAREZ,ROSA HERLINDA MARROQUIN ORTIZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-03-0016-43,02-003,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,EORM,CASERIO LAS PILAS ALDEA JUTE DE LA COBANA,38254198,EUNICE GUADALUPE NAJARRO JUAREZ,SANDRA CECILIA TABIQUE BETANCOURTH,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-03-0017-43,02-013,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,"EORM CASERIO LA CULEBRA, ALDEA TECUÍZ",CASERIO LA CULEBRA ALDEA TECUIZ,58705232,JOHANA MAYBELLÍ DÍAZ MARTTÍNEZ,SANTOS ARNOLDO HERNÁNDEZ ITZEP,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-03-0018-43,02-013,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,EORM,"CASERIO PIEDRAS BLANCAS, ALDEA EL CIMIENTO",30947690,JOHANA MAYBELLÍ DÍAZ MARTTÍNEZ,ESWIN ESTUARDO PÉREZ RODRÍGUEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-03-0040-43,02-013,EL PROGRESO,SAN AGUSTIN ACASAGUASTLAN,EORM,CASERIO EL POSHTE ALDEA EL IXCANAL,,JOHANA MAYBELLÍ DÍAZ MARTTÍNEZ,JOSÉ DAVID SÁNCHEZ MARTTÍNEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
